FechaObservacion,ValorObservado
2009-11-28 00:00:00,85.0
2009-11-29 09:00:00,74.0
2009-12-23 19:00:00,84.0
2009-12-24 00:00:00,86.0
2009-12-25 00:00:00,84.0
2009-12-26 00:00:00,84.0
2009-12-27 10:00:00,76.0
2009-12-28 00:00:00,86.0
2009-12-29 00:00:00,82.0
2009-12-30 00:00:00,84.0
2009-12-31 00:00:00,79.0
2010-01-01 00:00:00,82.0
2010-01-02 00:00:00,88.0
2010-01-03 00:00:00,85.0
2010-01-04 00:00:00,88.0
2010-01-05 00:00:00,90.0
2010-01-06 00:00:00,87.0
2010-01-07 00:00:00,87.0
2010-01-08 00:00:00,80.0
2010-01-12 09:00:00,76.0
2010-01-13 08:00:00,77.0
2010-01-14 00:00:00,84.0
2010-01-15 00:00:00,82.0
2010-01-16 00:00:00,75.0
2010-01-17 00:00:00,78.0
2010-01-18 00:00:00,71.0
2010-01-19 00:00:00,83.0
2010-01-20 00:00:00,80.0
2010-01-21 00:00:00,69.0
2010-01-22 00:00:00,81.0
2010-01-23 00:00:00,88.0
2010-01-24 09:00:00,78.0
2010-01-25 00:00:00,83.0
2010-01-26 00:00:00,80.0
2010-01-27 01:00:00,84.0
2010-01-28 00:00:00,74.0
2010-01-29 00:00:00,79.0
2010-01-30 00:00:00,77.0
2010-01-31 00:00:00,82.0
2010-02-01 00:00:00,83.0
2010-02-02 05:00:00,84.0
2010-02-03 00:00:00,79.0
2010-02-04 00:00:00,84.0
2010-02-05 00:00:00,84.0
2010-02-06 00:00:00,88.0
2010-02-07 00:00:00,89.0
2010-02-08 03:00:00,83.0
2010-02-09 00:00:00,85.0
2010-02-10 00:00:00,86.0
2010-02-11 00:00:00,86.0
2010-02-12 00:00:00,82.0
2010-02-13 00:00:00,88.0
2010-02-14 00:00:00,85.0
2010-02-15 00:00:00,86.0
2010-02-16 10:00:00,78.0
2010-02-17 00:00:00,81.0
2010-02-18 00:00:00,85.0
2010-02-19 00:00:00,84.0
2010-02-20 00:00:00,77.0
2010-02-21 00:00:00,85.0
2010-02-22 00:00:00,84.0
2010-02-23 00:00:00,88.0
2010-02-24 00:00:00,87.0
2010-02-25 00:00:00,84.0
2010-02-26 00:00:00,85.0
2010-02-27 00:00:00,81.0
2010-02-28 00:00:00,84.0
2010-03-01 16:00:00,75.0
2010-03-02 00:00:00,84.0
2010-03-03 00:00:00,86.0
2010-03-04 00:00:00,85.0
2010-03-05 00:00:00,81.0
2010-03-06 00:00:00,84.0
2010-03-07 00:00:00,85.0
2010-03-08 00:00:00,84.0
2010-03-09 00:00:00,85.0
2010-03-10 00:00:00,84.0
2010-03-11 00:00:00,87.0
2010-03-12 00:00:00,86.0
2010-03-13 00:00:00,89.0
2010-03-14 00:00:00,84.0
2010-03-15 00:00:00,84.0
2010-03-16 00:00:00,81.0
2010-03-17 00:00:00,81.0
2010-03-18 00:00:00,91.0
2010-03-19 00:00:00,84.0
2010-03-20 00:00:00,86.0
2010-03-21 00:00:00,86.0
2010-03-22 00:00:00,87.0
2010-03-23 00:00:00,65.0
2010-03-24 00:00:00,82.0
2010-03-25 00:00:00,81.0
2010-03-26 00:00:00,88.0
2010-03-27 00:00:00,85.0
2010-03-28 00:00:00,86.0
2010-03-29 00:00:00,88.0
2010-03-30 09:00:00,83.0
2010-03-31 00:00:00,84.0
2010-04-01 00:00:00,85.0
2010-04-02 00:00:00,82.0
2010-04-03 00:00:00,84.0
2010-04-04 00:00:00,83.0
2010-04-05 00:00:00,85.0
2010-04-06 00:00:00,85.0
2010-04-07 09:00:00,78.0
2010-04-08 00:00:00,86.0
2010-04-09 00:00:00,86.0
2010-04-10 00:00:00,88.0
2010-04-11 00:00:00,86.0
2010-04-12 00:00:00,85.0
2010-04-13 00:00:00,87.0
2010-04-14 00:00:00,88.0
2010-04-15 00:00:00,84.0
2010-04-16 00:00:00,86.0
2010-04-17 01:00:00,88.0
2010-04-18 00:00:00,89.0
2010-04-19 00:00:00,88.0
2010-04-20 05:00:00,92.0
2010-04-21 00:00:00,90.0
2010-04-22 00:00:00,89.0
2010-04-23 00:00:00,88.0
2010-04-24 00:00:00,87.0
2010-04-25 00:00:00,89.0
2010-04-26 00:00:00,89.0
2010-04-27 00:00:00,89.0
2010-04-28 00:00:00,88.0
2010-04-29 00:00:00,88.0
2010-04-30 00:00:00,87.0
2010-05-01 00:00:00,85.0
2010-05-02 00:00:00,85.0
2010-05-03 00:00:00,83.0
2010-05-04 00:00:00,83.0
2010-05-05 00:00:00,82.0
2010-05-06 05:00:00,89.0
2010-05-07 00:00:00,81.0
2010-05-08 00:00:00,86.0
2010-05-09 00:00:00,85.0
2010-05-10 00:00:00,87.0
2010-05-11 00:00:00,84.0
2010-05-12 00:00:00,83.0
2010-05-13 00:00:00,84.0
2010-05-14 00:00:00,87.0
2010-05-15 00:00:00,87.0
2010-05-16 00:00:00,80.0
2010-05-17 00:00:00,87.0
2010-05-18 00:00:00,87.0
2010-05-19 00:00:00,88.0
2010-05-20 00:00:00,86.0
2010-05-21 00:00:00,90.0
2010-05-22 11:00:00,73.0
2010-05-23 00:00:00,83.0
2010-05-24 00:00:00,87.0
2010-05-25 00:00:00,87.0
2010-05-26 00:00:00,88.0
2010-05-27 11:00:00,68.0
2010-05-28 12:00:00,60.0
2010-05-29 00:00:00,79.0
2010-05-30 00:00:00,82.0
2010-05-31 00:00:00,84.0
2010-06-01 00:00:00,83.0
2010-06-02 00:00:00,84.0
2010-06-03 12:00:00,80.0
2010-06-04 00:00:00,85.0
2010-06-05 00:00:00,86.0
2010-06-06 00:00:00,86.0
2010-06-07 00:00:00,88.0
2010-06-08 00:00:00,86.0
2010-06-16 13:00:00,78.0
2010-06-17 00:00:00,84.0
2010-06-18 00:00:00,86.0
2010-06-19 00:00:00,87.0
2010-06-20 00:00:00,89.0
2010-06-21 00:00:00,82.0
2010-06-22 00:00:00,90.0
2010-06-23 00:00:00,82.0
2010-06-24 00:00:00,83.0
2010-06-25 00:00:00,91.0
2010-06-26 00:00:00,87.0
2010-06-27 00:00:00,87.0
2010-06-28 13:00:00,67.0
2010-06-29 00:00:00,83.0
2010-06-30 01:00:00,76.0
2010-07-01 00:00:00,85.0
2010-07-02 00:00:00,89.0
2010-07-03 00:00:00,80.0
2010-07-04 00:00:00,85.0
2010-07-05 00:00:00,87.0
2010-07-06 00:00:00,91.0
2010-07-07 00:00:00,93.0
2010-07-08 12:00:00,76.0
2010-07-09 00:00:00,90.0
2010-07-10 00:00:00,82.0
2010-07-11 00:00:00,89.0
2010-07-12 00:00:00,90.0
2010-07-13 11:00:00,68.0
2010-07-14 00:00:00,82.0
2010-07-15 00:00:00,84.0
2010-07-16 00:00:00,94.0
2010-07-17 00:00:00,93.0
2010-07-18 00:00:00,85.0
2010-07-19 00:00:00,85.0
2010-07-20 00:00:00,84.0
2010-07-21 00:00:00,83.0
2010-07-22 00:00:00,89.0
2010-07-23 00:00:00,85.0
2010-07-24 00:00:00,87.0
2010-07-25 00:00:00,73.0
2010-07-26 00:00:00,82.0
2010-07-27 00:00:00,77.0
2010-07-28 00:00:00,85.0
2010-07-29 00:00:00,90.0
2010-07-30 00:00:00,84.0
2010-07-31 00:00:00,86.0
2010-08-01 00:00:00,92.0
2010-08-02 00:00:00,83.0
2010-08-03 00:00:00,80.0
2010-08-04 00:00:00,87.0
2010-08-05 00:00:00,78.0
2010-08-06 00:00:00,86.0
2010-08-07 00:00:00,85.0
2010-08-08 13:00:00,75.0
2010-08-10 21:00:00,73.0
2010-08-11 11:00:00,74.0
2010-08-12 09:00:00,76.0
2010-08-13 00:00:00,92.0
2010-08-14 00:00:00,88.0
2010-08-15 00:00:00,87.0
2010-08-16 00:00:00,90.0
2010-08-17 00:00:00,85.0
2010-08-18 00:00:00,90.0
2010-08-19 00:00:00,88.0
2010-08-20 00:00:00,74.0
2010-08-21 00:00:00,90.0
2010-08-22 00:00:00,84.0
2010-08-23 00:00:00,86.0
2010-08-24 00:00:00,85.0
2010-08-25 00:00:00,85.0
2010-08-26 00:00:00,90.0
2010-08-27 00:00:00,88.0
2010-08-28 00:00:00,83.0
2010-08-29 00:00:00,81.0
2010-08-30 00:00:00,86.0
2010-08-31 00:00:00,81.0
2010-09-01 00:00:00,92.0
2010-09-02 00:00:00,81.0
2010-09-03 00:00:00,82.0
2010-09-04 00:00:00,80.0
2010-09-05 00:00:00,85.0
2010-09-06 00:00:00,86.0
2010-09-07 00:00:00,88.0
2010-09-08 00:00:00,93.0
2010-09-09 00:00:00,86.0
2010-09-10 00:00:00,83.0
2010-09-11 00:00:00,92.0
2010-09-12 00:00:00,83.0
2010-09-13 00:00:00,89.0
2010-09-15 00:00:00,87.0
2010-09-16 00:00:00,87.0
2010-09-17 00:00:00,87.0
2010-09-18 00:00:00,96.0
2010-09-19 00:00:00,97.0
2010-10-15 00:00:00,88.0
2013-04-12 00:00:00,89.0
2013-04-13 00:00:00,88.0
2013-04-14 00:00:00,89.0
2013-04-15 09:00:00,79.0
2013-04-16 00:00:00,91.0
2013-04-17 00:00:00,89.0
2013-04-18 00:00:00,90.0
2013-04-19 00:00:00,83.0
2013-04-20 00:00:00,89.0
2013-04-21 00:00:00,88.0
2013-04-22 00:00:00,82.0
2013-04-23 00:00:00,81.0
2013-04-24 00:00:00,86.0
2013-04-25 00:00:00,86.0
2013-04-26 00:00:00,83.0
2013-04-27 00:00:00,83.0
2013-04-28 00:00:00,84.0
2013-04-29 00:00:00,89.0
2013-04-30 00:00:00,88.0
2013-05-01 00:00:00,89.0
2013-05-02 00:00:00,87.0
2013-05-03 06:00:00,89.0
2013-05-04 00:00:00,93.0
2013-05-05 00:00:00,84.0
2013-05-06 00:00:00,81.0
2013-05-07 00:00:00,77.0
2013-05-08 00:00:00,85.0
2013-05-09 09:00:00,80.0
2013-05-10 00:00:00,89.0
2013-05-11 00:00:00,88.0
2013-05-12 00:00:00,84.0
2013-05-13 00:00:00,88.0
2013-05-14 00:00:00,88.0
2013-05-15 00:00:00,88.0
2013-05-16 00:00:00,90.0
2013-05-17 00:00:00,90.0
2013-05-18 00:00:00,87.0
2013-05-19 00:00:00,89.0
2013-05-20 00:00:00,89.0
2013-05-21 00:00:00,89.0
2013-05-22 00:00:00,91.0
2013-05-23 00:00:00,90.0
2013-05-24 00:00:00,90.0
2013-05-25 00:00:00,87.0
2013-05-26 00:00:00,85.0
2013-05-27 00:00:00,87.0
2013-05-28 00:00:00,90.0
2013-05-29 00:00:00,89.0
2013-05-30 00:00:00,76.0
2013-05-31 07:00:00,88.0
2013-06-01 09:00:00,95.0
2013-06-02 00:00:00,92.0
2013-06-03 06:00:00,86.0
2013-06-04 00:00:00,91.0
2013-06-05 08:00:00,77.0
2013-06-06 00:00:00,85.0
2013-06-07 00:00:00,89.0
2013-06-08 00:00:00,86.0
2013-06-09 00:00:00,88.0
2013-06-10 00:00:00,75.0
2013-06-11 00:00:00,85.0
2013-06-12 00:00:00,91.0
2013-06-13 00:00:00,87.0
2013-06-14 00:00:00,89.0
2013-06-15 00:00:00,90.0
2013-06-16 00:00:00,90.0
2013-06-17 00:00:00,85.0
2013-06-18 00:00:00,74.0
2013-06-19 00:00:00,80.0
2013-06-20 00:00:00,90.0
2013-06-21 00:00:00,86.0
2013-06-22 00:00:00,83.0
2013-06-23 00:00:00,87.0
2013-06-24 00:00:00,84.0
2013-06-25 00:00:00,88.0
2013-06-26 00:00:00,90.0
2013-06-27 00:00:00,86.0
2013-06-28 00:00:00,79.0
2013-06-29 00:00:00,79.0
2013-06-30 00:00:00,85.0
2013-07-01 00:00:00,84.0
2013-07-02 07:00:00,94.0
2013-07-03 06:00:00,78.0
2013-07-04 00:00:00,83.0
2013-07-05 00:00:00,84.0
2013-07-06 00:00:00,85.0
2013-07-07 00:00:00,84.0
2013-07-08 00:00:00,87.0
2013-07-09 00:00:00,90.0
2013-07-10 00:00:00,87.0
2013-07-11 00:00:00,88.0
2013-07-12 00:00:00,87.0
2013-07-13 00:00:00,89.0
2013-07-14 00:00:00,80.0
2013-07-15 00:00:00,87.0
2013-07-16 00:00:00,89.0
2013-07-17 00:00:00,78.0
2013-07-18 00:00:00,83.0
2013-07-19 00:00:00,92.0
2013-07-20 00:00:00,93.0
2013-07-21 00:00:00,78.0
2013-07-22 00:00:00,83.0
2013-07-23 00:00:00,91.0
2013-07-24 00:00:00,87.0
2013-07-25 00:00:00,82.0
2013-07-26 00:00:00,89.0
2013-07-27 00:00:00,87.0
2013-07-28 00:00:00,89.0
2013-07-29 00:00:00,89.0
2013-07-30 00:00:00,89.0
2013-07-31 00:00:00,91.0
2013-08-01 00:00:00,90.0
2013-08-02 00:00:00,91.0
2013-08-03 00:00:00,85.0
2013-08-04 00:00:00,81.0
2013-08-05 00:00:00,89.0
2013-08-06 00:00:00,89.0
2013-08-07 00:00:00,86.0
2013-08-08 07:00:00,92.0
2013-08-09 07:00:00,82.0
2013-08-10 06:00:00,95.0
2013-08-11 07:00:00,87.0
2013-08-12 10:00:00,84.0
2013-08-13 00:00:00,89.0
2013-08-14 00:00:00,89.0
2013-08-15 00:00:00,89.0
2013-08-16 00:00:00,87.0
2013-08-17 00:00:00,88.0
2013-08-18 00:00:00,91.0
2013-08-19 00:00:00,87.0
2013-08-20 00:00:00,84.0
2013-08-21 00:00:00,89.0
2013-08-22 00:00:00,93.0
2013-08-23 00:00:00,90.0
2013-08-24 00:00:00,88.0
2013-08-25 00:00:00,95.0
2013-08-26 00:00:00,86.0
2013-08-27 00:00:00,91.0
2013-08-28 00:00:00,91.0
2013-08-29 00:00:00,89.0
2013-08-30 00:00:00,89.0
2013-08-31 00:00:00,86.0
2013-09-01 00:00:00,88.0
2013-09-02 00:00:00,85.0
2013-09-03 00:00:00,87.0
2013-09-04 00:00:00,96.0
2013-09-05 00:00:00,88.0
2013-09-06 00:00:00,88.0
2013-09-07 00:00:00,99.0
2013-09-08 00:00:00,90.0
2013-09-09 00:00:00,84.0
2013-09-10 00:00:00,93.0
2013-09-11 00:00:00,97.0
2013-09-12 00:00:00,99.0
2013-09-13 00:00:00,87.0
2013-09-14 00:00:00,85.0
2013-09-15 00:00:00,90.0
2013-09-16 00:00:00,95.0
2013-09-17 00:00:00,89.0
2013-09-18 00:00:00,93.0
2013-09-19 08:00:00,94.0
2013-09-20 00:00:00,92.0
2013-09-21 00:00:00,93.0
2013-09-22 00:00:00,91.0
2013-09-23 00:00:00,96.0
2013-09-24 00:00:00,94.0
2013-09-25 00:00:00,95.0
2013-09-26 00:00:00,94.0
2013-09-27 00:00:00,89.0
2013-09-28 00:00:00,88.0
2013-09-29 00:00:00,97.0
2013-09-30 00:00:00,90.0
2013-10-01 00:00:00,87.0
2013-10-02 00:00:00,94.0
2013-10-03 00:00:00,87.0
2013-10-04 00:00:00,93.0
2013-10-05 00:00:00,91.0
2013-10-06 00:00:00,91.0
2013-10-07 00:00:00,90.0
2013-10-08 00:00:00,92.0
2013-10-09 00:00:00,86.0
2013-10-10 00:00:00,94.0
2013-10-11 00:00:00,90.0
2013-10-12 00:00:00,91.0
2013-10-13 00:00:00,96.0
2013-10-14 00:00:00,95.0
2013-10-15 00:00:00,100.0
2013-10-16 00:00:00,89.0
2013-10-17 00:00:00,88.0
2013-10-18 00:00:00,86.0
2013-10-19 00:00:00,87.0
2013-10-20 00:00:00,90.0
2013-10-21 00:00:00,92.0
2013-10-22 00:00:00,97.0
2013-10-23 00:00:00,93.0
2013-10-24 00:00:00,90.0
2013-10-25 00:00:00,92.0
2013-10-26 00:00:00,95.0
2013-10-27 00:00:00,96.0
2013-10-28 00:00:00,95.0
2013-10-29 00:00:00,87.0
2013-10-30 00:00:00,88.0
2013-10-31 00:00:00,90.0
2013-11-01 00:00:00,94.0
2013-11-02 00:00:00,85.0
2013-11-03 00:00:00,95.0
2013-11-04 00:00:00,92.0
2013-11-05 00:00:00,94.0
2013-11-06 00:00:00,89.0
2013-11-07 00:00:00,87.0
2013-11-08 00:00:00,99.0
2013-11-09 00:00:00,92.0
2013-11-10 00:00:00,90.0
2013-11-11 00:00:00,75.0
2013-11-12 00:00:00,82.0
2013-11-13 00:00:00,86.0
2013-11-14 00:00:00,89.0
2013-11-15 00:00:00,91.0
2013-11-16 00:00:00,93.0
2013-11-17 07:00:00,86.0
2013-11-18 07:00:00,83.0
2013-11-21 07:00:00,97.0
2013-11-22 11:00:00,78.0
2013-11-23 12:00:00,75.0
2013-11-24 09:00:00,80.0
2013-11-26 09:00:00,78.0
2013-11-27 09:00:00,84.0
2013-11-29 09:00:00,77.0
2013-11-30 08:00:00,73.0
2013-12-01 09:00:00,74.0
2013-12-02 12:00:00,74.0
2013-12-03 07:00:00,93.0
2013-12-04 07:00:00,98.0
2013-12-05 07:00:00,84.0
2013-12-06 07:00:00,85.0
2013-12-07 08:00:00,83.0
2013-12-08 10:00:00,76.0
2013-12-09 07:00:00,95.0
2013-12-10 07:00:00,98.0
2013-12-11 07:00:00,88.0
2013-12-12 07:00:00,89.0
2013-12-13 07:00:00,88.0
2013-12-14 08:00:00,86.0
2013-12-15 07:00:00,91.0
2013-12-16 07:00:00,90.0
2013-12-17 07:00:00,86.0
2013-12-18 07:00:00,86.0
2013-12-19 07:00:00,85.0
2013-12-20 07:00:00,73.0
2013-12-21 07:00:00,82.0
2013-12-22 07:00:00,83.0
2013-12-23 07:00:00,86.0
2013-12-24 07:00:00,87.0
2013-12-25 07:00:00,86.0
2013-12-26 07:00:00,88.0
2013-12-27 07:00:00,98.0
2013-12-28 07:00:00,88.0
2013-12-29 07:00:00,87.0
2013-12-30 07:00:00,88.0
2013-12-31 07:00:00,88.0
2014-01-01 07:00:00,81.0
2014-01-02 07:00:00,89.0
2014-01-03 00:00:00,83.0
2014-01-04 00:00:00,89.0
2014-01-05 07:00:00,88.0
2014-01-06 00:00:00,88.0
2014-01-07 00:00:00,91.0
2014-01-08 00:00:00,94.0
2014-01-09 00:00:00,85.0
2014-01-10 00:00:00,74.0
2014-01-11 00:00:00,87.0
2014-01-12 00:00:00,79.0
2014-01-13 00:00:00,86.0
2014-01-14 00:00:00,86.0
2014-01-15 00:00:00,90.0
2014-01-16 00:00:00,89.0
2014-01-17 00:00:00,91.0
2014-01-18 00:00:00,89.0
2014-01-19 00:00:00,92.0
2014-01-20 00:00:00,85.0
2014-01-21 00:00:00,86.0
2014-01-22 00:00:00,83.0
2014-01-23 00:00:00,89.0
2014-01-24 00:00:00,93.0
2014-01-25 00:00:00,90.0
2014-01-26 00:00:00,89.0
2014-01-27 00:00:00,92.0
2014-01-28 00:00:00,90.0
2014-01-29 00:00:00,78.0
2014-01-30 00:00:00,77.0
2014-01-31 00:00:00,74.0
2014-02-01 00:00:00,76.0
2014-02-02 00:00:00,82.0
2014-02-03 00:00:00,95.0
2014-02-04 00:00:00,95.0
2014-02-05 00:00:00,90.0
2014-02-06 00:00:00,88.0
2014-02-07 00:00:00,94.0
2014-02-08 00:00:00,93.0
2014-02-09 00:00:00,90.0
2014-02-10 00:00:00,94.0
2014-02-11 00:00:00,85.0
2014-02-12 00:00:00,81.0
2014-02-13 00:00:00,80.0
2014-02-14 00:00:00,94.0
2014-02-15 00:00:00,93.0
2014-02-16 00:00:00,92.0
2014-02-17 00:00:00,93.0
2014-02-18 00:00:00,91.0
2014-02-19 00:00:00,89.0
2014-02-20 00:00:00,93.0
2014-02-21 00:00:00,90.0
2014-02-22 00:00:00,90.0
2014-02-23 00:00:00,90.0
2014-02-24 00:00:00,93.0
2014-02-25 07:00:00,92.0
2014-02-26 00:00:00,93.0
2014-02-27 00:00:00,94.0
2014-02-28 00:00:00,93.0
2014-03-01 07:00:00,88.0
2014-03-02 00:00:00,89.0
2014-03-03 00:00:00,91.0
2014-03-04 00:00:00,91.0
2014-03-05 05:00:00,90.0
2014-03-06 00:00:00,93.0
2014-03-07 00:00:00,94.0
2014-03-08 00:00:00,93.0
2014-03-09 00:00:00,86.0
2014-03-10 00:00:00,88.0
2014-03-11 00:00:00,87.0
2014-03-12 00:00:00,90.0
2014-03-13 00:00:00,91.0
2014-03-14 00:00:00,91.0
2014-03-15 00:00:00,93.0
2014-03-16 00:00:00,89.0
2014-03-17 00:00:00,92.0
2014-03-18 00:00:00,95.0
2014-03-19 00:00:00,96.0
2014-03-20 00:00:00,94.0
2014-03-21 00:00:00,94.0
2014-03-22 00:00:00,94.0
2014-03-23 00:00:00,94.0
2014-03-24 00:00:00,93.0
2014-03-25 00:00:00,95.0
2014-03-26 00:00:00,93.0
2014-03-27 00:00:00,91.0
2014-03-28 00:00:00,89.0
2014-03-29 00:00:00,79.0
2014-03-30 00:00:00,93.0
2014-03-31 00:00:00,93.0
2014-04-01 00:00:00,91.0
2014-04-02 00:00:00,94.0
2014-04-03 00:00:00,96.0
2014-04-04 00:00:00,95.0
2014-04-05 00:00:00,94.0
2014-04-06 00:00:00,94.0
2014-04-07 00:00:00,95.0
2014-04-08 00:00:00,96.0
2014-04-09 00:00:00,94.0
2014-04-10 00:00:00,91.0
2014-04-11 00:00:00,92.0
2014-04-12 00:00:00,74.0
2014-04-13 00:00:00,93.0
2014-04-14 00:00:00,95.0
2014-04-15 00:00:00,94.0
2014-04-16 00:00:00,93.0
2014-04-17 00:00:00,95.0
2014-04-18 00:00:00,95.0
2014-04-19 00:00:00,96.0
2014-04-20 00:00:00,94.0
2014-04-21 00:00:00,94.0
2014-04-22 00:00:00,96.0
2014-04-23 00:00:00,96.0
2014-04-24 00:00:00,95.0
2014-04-25 00:00:00,95.0
2014-04-26 00:00:00,95.0
2014-04-27 00:00:00,96.0
2014-04-28 00:00:00,93.0
2014-04-29 00:00:00,93.0
2014-04-30 00:00:00,94.0
2014-05-01 00:00:00,95.0
2014-05-02 00:00:00,92.0
2014-05-03 00:00:00,91.0
2014-05-04 00:00:00,92.0
2014-05-05 08:00:00,90.0
2014-05-06 06:00:00,94.0
2014-05-07 06:00:00,98.0
2014-05-08 08:00:00,94.0
2014-05-09 06:00:00,87.0
2014-05-10 07:00:00,93.0
2014-05-11 00:00:00,90.0
2014-05-12 00:00:00,86.0
2014-05-13 00:00:00,93.0
2014-05-14 00:00:00,94.0
2014-05-15 02:00:00,94.0
2014-05-16 01:00:00,98.0
2014-05-17 00:00:00,93.0
2014-05-18 00:00:00,91.0
2014-05-19 00:00:00,95.0
2014-05-20 02:00:00,98.0
2014-05-21 00:00:00,95.0
2014-05-22 00:00:00,92.0
2014-05-23 00:00:00,94.0
2014-05-24 00:00:00,95.0
2014-05-25 00:00:00,91.0
2014-05-26 00:00:00,94.0
2014-05-27 00:00:00,94.0
2014-05-28 00:00:00,97.0
2014-05-29 00:00:00,96.0
2014-05-30 03:00:00,96.0
2014-05-31 00:00:00,95.0
2014-06-01 03:00:00,94.0
2014-06-02 00:00:00,96.0
2014-06-03 00:00:00,92.0
2014-06-04 00:00:00,93.0
2014-06-05 01:00:00,96.0
2014-06-06 00:00:00,93.0
2014-06-07 08:00:00,82.0
2014-06-08 01:00:00,97.0
2014-06-09 00:00:00,95.0
2014-06-10 00:00:00,93.0
2014-06-11 00:00:00,93.0
2014-06-12 00:00:00,95.0
2014-06-13 00:00:00,90.0
2014-06-14 00:00:00,93.0
2014-06-15 06:00:00,97.0
2014-06-16 01:00:00,95.0
2014-06-17 09:00:00,85.0
2014-06-18 09:00:00,84.0
2014-06-19 10:00:00,86.0
2014-06-20 06:00:00,96.0
2014-06-21 08:00:00,95.0
2014-06-22 09:00:00,89.0
2014-06-23 08:00:00,88.0
2014-06-24 00:00:00,93.0
2014-06-25 08:00:00,87.0
2014-06-26 08:00:00,96.0
2014-06-27 06:00:00,92.0
2014-06-28 09:00:00,86.0
2014-06-29 08:00:00,88.0
2014-06-30 06:00:00,94.0
2014-07-01 13:00:00,93.0
2014-07-02 12:00:00,79.0
2014-07-03 05:00:00,87.0
2014-07-04 00:00:00,94.0
2014-07-05 10:00:00,79.0
2014-07-06 10:00:00,83.0
2014-07-07 09:00:00,83.0
2014-07-08 07:00:00,90.0
2014-07-09 12:00:00,78.0
2014-07-10 12:00:00,82.0
2014-07-11 08:00:00,88.0
2014-07-12 13:00:00,81.0
2014-07-13 10:00:00,85.0
2014-07-14 06:00:00,94.0
2014-07-15 09:00:00,88.0
2014-07-16 09:00:00,93.0
2014-07-17 00:00:00,97.0
2014-07-18 06:00:00,94.0
2014-07-19 00:00:00,88.0
2014-07-20 00:00:00,91.0
2014-07-21 08:00:00,93.0
2014-07-22 11:00:00,80.0
2014-07-23 17:00:00,87.0
2014-07-24 16:00:00,88.0
2014-07-25 09:00:00,87.0
2014-07-26 10:00:00,81.0
2014-07-27 09:00:00,87.0
2014-07-28 06:00:00,92.0
2014-07-29 10:00:00,79.0
2014-07-30 07:00:00,96.0
2014-07-31 07:00:00,95.0
2014-08-01 04:00:00,96.0
2014-08-02 07:00:00,97.0
2014-08-03 02:00:00,96.0
2014-08-04 01:00:00,96.0
2014-08-05 00:00:00,93.0
2014-08-06 07:00:00,91.0
2014-08-07 07:00:00,99.0
2014-08-08 07:00:00,97.0
2014-08-09 06:00:00,98.0
2014-08-10 07:00:00,98.0
2014-08-11 06:00:00,100.0
2014-08-12 06:00:00,96.0
2014-08-13 00:00:00,84.0
2014-08-14 01:00:00,91.0
2014-08-15 00:00:00,94.0
2014-08-16 00:00:00,94.0
2014-08-17 00:00:00,10.0
2014-08-18 00:00:00,10.0
2014-08-19 00:00:00,10.0
2014-08-20 00:00:00,10.0
2014-08-21 00:00:00,10.0
2014-08-22 00:00:00,10.0
2014-08-23 00:00:00,10.0
2014-08-24 00:00:00,10.0
2014-08-25 00:00:00,10.0
2014-08-26 06:00:00,99.0
2014-08-27 00:00:00,92.0
2015-03-01 00:00:00,77.0
2015-03-02 00:00:00,77.0
2015-03-03 00:00:00,84.0
2015-03-04 00:00:00,82.0
2015-03-05 00:00:00,86.0
2015-03-06 00:00:00,80.0
2015-03-07 00:00:00,72.0
2015-03-08 00:00:00,84.0
2015-03-09 00:00:00,82.0
2015-03-10 00:00:00,75.0
2015-03-11 00:00:00,78.0
2015-03-12 00:00:00,75.0
2015-03-13 00:00:00,78.0
2015-03-16 12:00:00,76.0
2015-03-17 00:00:00,85.0
2015-03-18 00:00:00,83.0
2015-03-19 00:00:00,83.0
2015-03-20 00:00:00,86.0
2015-03-21 00:00:00,81.0
2015-03-22 00:00:00,81.0
2015-03-23 00:00:00,85.0
2015-03-24 00:00:00,85.0
2015-03-25 00:00:00,83.0
2015-03-26 00:00:00,83.0
2015-03-27 00:00:00,87.0
2015-03-28 00:00:00,88.0
2015-03-29 00:00:00,88.0
2015-03-30 00:00:00,85.0
2015-03-31 00:00:00,83.0
2015-04-01 00:00:00,84.0
2015-04-02 00:00:00,86.0
2015-04-03 00:00:00,85.0
2015-04-04 00:00:00,88.0
2015-04-05 00:00:00,85.0
2015-04-06 00:00:00,84.0
2015-04-07 00:00:00,86.0
2015-04-08 00:00:00,81.0
2015-04-09 00:00:00,85.0
2015-04-10 00:00:00,80.0
2015-04-11 00:00:00,86.0
2015-04-12 00:00:00,89.0
2015-04-13 00:00:00,88.0
2015-04-14 00:00:00,89.0
2015-04-15 00:00:00,87.0
2015-04-16 00:00:00,89.0
2015-04-17 00:00:00,86.0
2015-04-18 00:00:00,88.0
2015-04-19 00:00:00,89.0
2015-04-20 00:00:00,74.0
2015-04-21 00:00:00,83.0
2015-04-22 00:00:00,89.0
2015-04-23 00:00:00,86.0
2015-04-24 00:00:00,87.0
2015-04-25 00:00:00,89.0
2015-04-26 00:00:00,90.0
2015-04-27 00:00:00,92.0
2015-04-28 00:00:00,91.0
2015-04-29 00:00:00,91.0
2015-04-30 00:00:00,90.0
2015-05-01 00:00:00,83.0
2015-05-02 00:00:00,86.0
